tokens,labels
"['The O', 'Kaggalipura O', 'police, O', 'who O', 'have O', 'registered O', 'a O', 'case, O', 'claim O', 'to O', 'have O', 'recovered O', 'small O', 'packets O', 'of O', 'ganja, O', 'a O', 'machete O', 'and O', 'a O', 'wooden O', 'club O', 'from O', 'the O', 'bag O', 'of O', 'the O', 'deceased. O', 'A O', 'technical O', 'team O', 'from O', 'BMTC O', 'West O', 'Division O', 'is O', 'conducting O', 'an O', 'investigation O', 'into O', 'the O', 'incident. B-VEHICULAR_COLLISION', 'Prime O', 'facie O', 'reports O', 'absolve O', 'the O', 'driver, O', 'who O', 'had O', 'had O', 'an O', 'eight-year O', 'blemish-free O', 'record O', 'in O', 'the O', 'corporation, O', 'of O', 'wrongdoing, O', 'says O', 'a O', 'release. O', 'The O', 'final O', 'report O', 'is O', 'awaited. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['“I O', 'blame O', 'these O', 'increasing O', 'terror B-TERRORIST_ATTACK', 'attacks I-TERRORIST_ATTACK', 'on O', 'the O', 'current O', 'Islamophobia O', 'post-9-11,” O', 'Pakistani O', 'Prime O', 'Minister O', 'Imran O', 'Khan O', 'posted O', 'on O', 'social O', 'media. O', '“1.3 O', 'billion O', 'Muslims O', 'have O', 'collectively O', 'been O', 'blamed O', 'for O', 'any O', 'act O', 'of O', 'terror.” O']","['O', 'O', 'O', 'O', 'B-TERRORIST_ATTACK', 'I-TERRORIST_ATTACK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['SALEM: O', 'Ten O', 'students O', 'sustained O', 'injuries O', 'after O', 'a O', 'college O', 'bus O', 'they O', 'were O', 'travelling O', 'in O', 'rammed B-VEHICULAR_COLLISION', 'a O', 'truck O', 'near O', 'Shoolagiri O', 'in O', 'Krishnagiri O', 'district O', 'of O', 'Tamil O', 'Nadu O', 'on O', 'Wednesday O', 'morning. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'injured O', 'women O', 'were O', 'admitted O', 'to O', 'a O', 'hospital O', 'in O', 'Sushant O', 'Lok O', '1 O', 'and O', 'the O', 'autorickshaw O', 'driver O', 'escaped O', 'with O', 'minor O', 'injuries. O', 'The O', 'condition O', 'of O', 'the O', 'injured O', 'is O', 'stable, O', 'the O', 'police O', 'said. O', 'According O', 'to O', 'the O', 'police, O', 'the O', 'incident B-VEHICULAR_COLLISION', 't', 'O', 'place O', 'on O', 'July O', '14 O', 'morning O', 'when O', 'the O', 'complainant, O', 'Shashi O', 'Prabha, O', '34, O', 'and O', 'her O', 'colleague, O', 'were O', 'on O', 'their O', 'way O', 'to O', 'their O', 'workplace O', 'in O', 'an O', 'autorickshaw. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', 'self-styled O', 'district O', 'commander O', 'of O', 'Lashkar-e-Toiba O', '(LeT) O', 'terror O', 'outfit O', 'was O', 'killed O', 'in O', 'a O', 'brief O', 'encounter B-SHOOT_OUT', 'with O', 'security O', 'forces O', 'in O', 'Pulwama O', 'district O', 'of O', 'Jammu O', 'and O', 'Kashmir O', 'on O', 'Wednesday, O', 'police O', 'said. O', 'The O', 'encounter B-SHOOT_OUT', 'broke O', 'out O', 'when O', 'a O', 'joint O', 'patrolling O', 'party O', 'of O', 'army O', 'and O', 'police O', 'was O', 'fired B-SHOOT_OUT', 'upon O', 'by O', 'terrorists O', 'at O', 'Chakoora O', 'area O', 'of O', 'Pulwama O', 'district, O', 'a O', 'police O', 'spokesman O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Ketan O', 'Jorawadia, O', '23, O', 'was O', 'not O', 'in O', 'the O', 'multi-storey O', 'building O', 'in O', 'Surat O', 'when O', 'a O', 'devastating O', 'fire B-FIRE', 'broke I-FIRE', 'out I-FIRE', 'on O', 'Friday, O', 'killing O', '22 O', 'people. O', 'But O', 'when O', 'videos O', 'of O', 'the O', 'incident B-FIRE', 'went O', 'viral O', 'on O', 'social O', 'media, O', 'he O', 'was O', 'the O', 'one O', 'seen O', 'clinging O', 'to O', 'the O', 'windowpanes O', 'on O', 'the O', 'third O', 'floor O', 'and O', 'saving O', 'those O', 'trapped O', 'inside O', 'one O', 'by O', 'one O', 'way O', 'before O', 'the O', 'fire O', 'brigade O', 'managed O', 'to O', 'get O', 'its O', 'act O', 'together. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It O', 'is O', 'believed O', 'all O', 'four O', 'were O', 'travelling O', 'in O', 'a O', 'rented O', 'four-wheel O', 'drive O', 'vehicle O', 'when O', 'it O', 'collided B-VEHICULAR_COLLISION', 'with O', 'a O', 'stationary O', 'motorcycle. O', 'There O', 'was O', 'media O', 'speculation O', 'that O', 'the O', 'three O', 'casualties O', 'might O', 'not O', 'have O', 'been O', 'wearing O', 'seat O', 'belts. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['An O', 'industrial O', 'safety O', 'official, O', 'identified O', 'only O', 'as O', 'Wu, O', 'said O', 'that O', 'one O', 'of O', 'the O', 'trucks O', 'lined O', 'up O', 'outside O', 'the O', 'plant O', 'to O', 'deliver O', 'chemicals O', 'had O', 'exploded, B-INDUSTRIAL_ACCIDENT', 'setting O', 'off O', 'a O', 'chain O', 'reaction O', 'that O', 'engulfed O', 'other O', 'trucks. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-INDUSTRIAL_ACCIDENT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['13-year-old O', 'boy O', 'dies O', 'in O', 'a O', 'hit B-VEHICULAR_COLLISION', 'and I-VEHICULAR_COLLISION', 'run I-VEHICULAR_COLLISION', 'incident I-VEHICULAR_COLLISION']","['O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION']"
"['“The O', 'truck O', 'driver O', 'fled O', 'after O', 'the O', 'accident. B-VEHICULAR_COLLISION', 'The O', 'injured O', 'were O', 'admitted O', 'to O', 'a O', 'hospital, O', 'while O', 'bodies O', 'of O', 'the O', 'deceased O', 'were O', 'sent O', 'for O', 'autopsy,” O', 'the O', 'SHO O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Meanwhile, O', 'farmers O', 'were O', 'worried O', 'that O', 'the O', 'fire B-FIRE', 'accident I-FIRE', 'would O', 'affect O', 'deer O', 'and O', 'other O', 'animals O', 'that O', 'have O', 'taken O', 'shelter O', 'inside O', 'the O', 'reservoir. O', 'They O', 'blamed O', 'anti-social O', 'elements O', 'who O', 'consume O', 'alcohol O', 'on O', 'the O', 'reservoir O', 'for O', 'the O', 'fire B-FIRE', 'accident. I-FIRE']","['O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE']"
"['Death O', 'toll O', 'in O', 'Dharwad O', 'building B-MISCELLANEOUS', 'collapse I-MISCELLANEOUS', 'rises O', 'to O', '14 O']","['O', 'O', 'O', 'O', 'B-MISCELLANEOUS', 'I-MISCELLANEOUS', 'O', 'O', 'O']"
"['The O', 'deceased O', 'motorcyclist O', 'was O', 'identified O', 'as O', 'Shakti O', 'Singh, O', '23, O', 'a O', 'resident O', 'of O', 'Ambala. O', 'He O', 'worked O', 'in O', 'a O', 'private O', 'firm O', 'in O', 'Chandigarh O', 'and O', 'was O', 'returning O', 'to O', 'Ambala O', 'when O', 'the O', 'accident B-ACCIDENTS', 't', 'O', 'place. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O']"
"['“Fourteen O', 'of O', '18 O', 'militants O', 'killed O', 'since O', 'the O', 'Pulwama B-SUICIDE_ATTACK', 'attack I-SUICIDE_ATTACK', 'were O', 'affiliated O', 'to O', 'JeM. O', 'Of O', 'the O', '18, O', '10 O', 'were O', 'locals O', 'and O', 'eight O', 'from O', 'Pakistan,” O', 'said O', 'Lt. O', 'Gen. O', 'Dhillon. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SUICIDE_ATTACK', 'I-SUICIDE_ATTACK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['MADURAI: O', 'A O', '17-year-old O', 'girl O', 'who O', 'suffered O', 'burn O', 'injuries O', 'in O', 'a O', 'fire B-FIRE', 'accident I-FIRE', 'in O', 'her O', 'house O', 'succumbed O', 'at O', 'the O', 'Government O', 'Rajaji O', 'Hospital. O', 'The O', 'deceased O', 'was O', 'identified O', 'as O', 'K O', 'Kamali O', 'of O', 'Kamarajapuram. O', 'She O', 'was O', 'a O', 'school O', 'dropout, O', 'police O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Villagers O', 'informed O', 'police O', 'about O', 'the O', 'accident. B-VEHICULAR_COLLISION', 'A O', 'team O', 'of O', 'local O', 'police O', 'reached O', 'the O', 'spot O', 'and O', 't', 'O', 'the O', 'injured O', 'to O', 'hospital. O', 'Arvind O', 'and O', 'Munna O', 'Giri, O', 'police O', 'said, O', 'were O', 'killed O', 'on O', 'the O', 'spot. O']","['O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Four O', 'bogies O', 'of O', 'the O', 'Nanded-bound O', 'train O', 'derailed B-TRAIN_COLLISION', 'as O', 'the O', 'truck O', 'broke O', 'the O', 'closed O', 'boom O', 'gate O', 'at O', 'Madakasira O', 'after O', '""overlooking O', 'all O', 'safety O', 'warnings"" O', 'and O', 'hit B-TRAIN_COLLISION', 'the O', 'S-1 O', 'coach O', 'at O', 'around O', '2.20am, O', 'the O', 'railways O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-TRAIN_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRAIN_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Four O', 'killed O', 'in O', 'two O', 'road B-ACCIDENTS', 'accidents I-ACCIDENTS']","['O', 'O', 'O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS']"
"['The O', 'report O', 'adds O', 'that O', 'Shobha, O', 'along O', 'with O', 'other O', 'people, O', 'was O', 'on O', 'her O', 'way O', 'to O', 'their O', 'way O', 'to O', 'Banashankari O', 'temple O', 'in O', 'Badami O', 'taluk O', 'in O', 'Bagalkot O', 'district O', 'when O', 'the O', 'accident B-ACCIDENTS', 'happened. O', 'Reportedly, O', 'the O', 'accident B-ACCIDENTS', 'occurred O', 'when O', 'the O', 'car’s O', 'tyre O', 'burst. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', '26-year-old O', 'man O', 'was O', 'found O', 'dead O', 'next B-ACCIDENTS', 'to I-ACCIDENTS', 'his I-ACCIDENTS', 'bike I-ACCIDENTS', 'in O', 'Vakola O', 'on O', 'Sunday O', 'evening. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS', 'I-ACCIDENTS', 'I-ACCIDENTS', 'O', 'O', 'O', 'O', 'O']"
"['Queen O', 'Harish, O', 'Rajasthan’s O', 'famous O', 'folk O', 'dancer, O', 'killed O', 'in O', 'car B-VEHICULAR_COLLISION', 'accident I-VEHICULAR_COLLISION']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION']"
"['The O', 'deceased, O', 'Dipesh O', 'Bhamre O', '(25), O', 'Sumit O', 'Nair O', '(25) O', 'and O', 'Arvind O', 'Hire O', '(45) O', 'from O', 'Kalyan, O', 'were O', 'returning O', 'home O', 'after O', 'a O', 'party O', 'when O', 'the O', 'Bhamre O', 'lost O', 'control O', 'of O', 'the O', 'bike O', 'and O', 'rammed B-VEHICULAR_COLLISION', 'into O', 'the O', 'divider. O', 'Kolsewadi O', 'police O', 'registered O', 'an O', 'accidental O', 'death O', 'report. O', '""Preliminary O', 'probe O', 'shows O', 'negligence O', 'on O', 'part O', 'of O', 'Bhamre,"" O', 'said O', 'senior O', 'inspector O', 'Nilkanth O', 'Patil. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According O', 'to O', 'the O', 'police, O', 'the O', 'injured O', 'are O', 'Sreejith, O', '19, O', 'Abhijith, O', '20, O', 'Gireesh, O', '33, O', 'and O', 'Adhil, O', '26. O', 'The O', 'victims, O', 'students O', 'of O', 'Good O', 'Shepherd O', 'ITI O', 'College, O', 'Kunnamkulam, O', 'were O', 'heading O', 'to O', 'the O', 'windmill O', 'site O', 'at O', 'Kuruvikkanam O', 'near O', 'Ramakkalmedu, O', 'when O', 'the O', 'jeep O', 'fell B-TRANSPORT_HAZARDS', 'into O', 'the O', 'gorge O', 'on O', 'Saturday O', 'evening. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In O', 'the O', 'first O', 'incident, B-ACCIDENTS', 'R O', 'Veerapathiran, O', '58, O', 'and O', 'his O', 'wife O', 'V O', 'Pushpa, O', '53, O', 'of O', 'VKV O', 'Avenue O', 'at O', 'Somayanur O', 'near O', 'Thadagam O', 'were O', 'killed O', 'after O', 'the O', 'car O', 'in O', 'which O', 'they O', 'were O', 'travelling O', 'crashed B-ACCIDENTS', 'into O', 'a O', 'palm O', 'tree O', 'on O', 'the O', 'Coimbatore O', '– O', 'Anaikatti O', 'Road O', 'near O', 'Kanuvai O', 'on O', 'Saturday O', 'night. O']","['O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['There O', 'have O', 'been O', 'continuous O', 'ceasefire B-SURGICAL_STRIKES', 'violations O', 'by O', 'Pakistan O', 'along O', 'the O', 'LoC O', 'and O', 'International O', 'Border O', '(IB) O', 'this O', 'year. O', 'On O', 'February O', '4, O', 'four O', 'soldiers, O', 'including O', 'an O', 'army O', 'officer, O', 'were O', 'killed O', 'and O', 'two O', 'others O', 'injured O', 'in O', 'the O', 'same O', 'district O', 'due O', 'to O', 'Pakistani O', 'shelling. B-SURGICAL_STRIKES']","['O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES']"
"['“At O', 'the O', 'time O', 'when O', 'Ahil O', 'and O', 'his O', 'grandmother O', 'were O', 'walking, O', 'an O', 'i10 O', 'driver, O', 'later O', 'identified O', 'as O', 'Manoj, O', 'was O', 'reversing O', 'his O', 'car O', 'when O', 'he O', 'realised O', 'that O', 'the O', 'road O', 'ahead O', 'was O', 'blocked. O', 'While O', 'reversing, O', 'the O', 'man O', 'accelerated O', 'and O', 'hit B-ACCIDENTS', 'the O', 'child O', 'who O', 'was O', 'walking O', 'along O', 'the O', 'road. O', 'The O', 'man O', 'did O', 'not O', 'realise O', 'this O', 'and O', 'accelerated O', 'the O', 'vehicle, O', 'killing O', 'the O', 'child O', 'on O', 'the O', 'spot,” O', 'a O', 'police O', 'officer O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Haridwar O', 'superintendent O', 'of O', 'Police O', '(rural) O', 'Navneet O', 'Singh O', 'confirmed O', 'that O', 'Shariq O', 'died O', 'in O', 'the O', 'bomb B-NORMAL_BOMBING', 'blast. I-NORMAL_BOMBING', '“We O', 'are O', 'waiting O', 'for O', 'further O', 'communication O', 'from O', 'Jammu O', 'Kashmir O', 'police O', 'in O', 'this O', 'regard,” O', 'he O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORMAL_BOMBING', 'I-NORMAL_BOMBING', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Investigations O', 'are O', 'underway O', 'to O', 'find O', 'the O', 'exact O', 'cause O', 'of O', 'the O', 'accident. B-VEHICULAR_COLLISION', '“The O', 'mini-truck O', 'driver, O', 'Netrapal, O', 'was O', 'questioned. O', 'He O', 'said O', 'he O', 'applied O', 'sudden O', 'brakes O', 'when O', 'a O', 'vehicle O', 'travelling O', 'from O', 'Meerut O', 'to O', 'Ghaziabad O', 'suddenly O', 't', 'O', 'a O', 'U-turn O', 'through O', 'a O', 'cut O', 'on O', 'the O', 'road O', 'divider O', 'right O', 'in O', 'front O', 'of O', 'his O', 'vehicle. O', 'The O', 'bus, O', 'which O', 'was O', 'on O', 'a O', 'high O', 'speed, O', 'probably O', 'crashed B-VEHICULAR_COLLISION', 'into O', 'the O', 'rear O', 'of O', 'the O', 'mini-truck O', 'at O', 'this O', 'point O', 'of O', 'time. O', 'The O', 'truck O', 'was O', 'on O', 'its O', 'way O', 'from O', 'Loni O', 'to O', 'Meerut,” O', 'local O', 'police O', 'outpost O', 'in-charge O', 'Balram O', 'Yadav O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'incident B-TRANSPORT_HAZARDS', 'happened O', 'around O', 'midnight O', 'yesterday O', 'when O', 'one O', 'of O', 'the O', 'rear O', 'wheels O', 'of O', 'the O', 'car, O', 'carrying O', '10 O', 'people, O', 'came O', 'off O', 'at O', 'a O', 'sharp O', 'turn O', 'on O', 'the O', 'Halol-Bodeli O', 'road, O', 'near O', 'Bhat O', 'village O', 'in O', 'Jambughoda O', 'tehsil, O', 'located O', 'around O', '180 O', 'km O', 'from O', 'here. O']","['O', 'B-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['3 O', 'women, O', '1 O', 'man O', 'killed O', 'at O', 'apartment O', 'complex O', 'where O', 'shots O', 'fired B-SHOOT_OUT']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT']"
"['The O', 'exchange B-SHOOT_OUT', 'of I-SHOOT_OUT', 'fire I-SHOOT_OUT', 'continued O', 'and O', 'another O', 'militant O', 'was O', 'injured. O']","['O', 'B-SHOOT_OUT', 'I-SHOOT_OUT', 'I-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Grief-stricken O', 'Kenyans O', 'flocked O', 'to O', 'a O', 'morgue O', 'in O', 'the O', 'capital, O', 'Nairobi, O', 'on O', 'Wednesday O', 'to O', 'l', 'O', 'for O', 'loved O', 'ones O', 'among O', 'at O', 'least O', '15 O', 'people O', 'killed O', 'in O', 'a O', 'militant B-SURGICAL_STRIKES', 'attack I-SURGICAL_STRIKES', 'on O', 'a O', 'hotel O', 'complex, O', 'as O', 'workers O', 'still O', 'trapped O', 'pleaded O', 'for O', 'help. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'I-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['At O', 'least O', '64 O', 'dead O', 'in O', 'Russian O', 'shopping O', 'mall O', 'fire, B-FIRE', 'no O', 'alarms O', 'reported O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O']"
"['Several O', 'people O', 'suffered O', 'injuries O', 'in O', 'the O', 'accident B-VEHICULAR_COLLISION', 'that O', 'happened O', 'near O', 'Theertha O', 'Thotti O', 'around O', '2.30pm. O', 'The O', 'injured O', 'were O', 'taken O', 'to O', 'nearby O', 'hospitals. O', 'Some O', 'of O', 'them O', 'had O', 'suffered O', 'serious O', 'injuries, O', 'police O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Car B-TRANSPORT_HAZARDS', 'overturns I-TRANSPORT_HAZARDS', 'after O', 'hitting O', 'pole O', 'in O', 'Delhi, O', 'student O', 'killed O']","['B-TRANSPORT_HAZARDS', 'I-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', 'double-decker O', 'bus B-ACCIDENTS', 'rammed I-ACCIDENTS', 'into O', 'an O', 'overhead O', 'pole O', 'at O', 'Vakola O', 'in O', 'Santacruz O', '(East) O', 'in O', 'the O', 'early O', 'hours O', 'of O', 'Thursday. O', 'There O', 'were O', 'no O', 'injuries. O']","['O', 'O', 'B-ACCIDENTS', 'I-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
